     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
     1.74366     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     1.84666     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     1.94966     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     2.05266     0.00009     0.00001     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000     0.00012
     2.15566     0.00032     0.00003     0.00003     0.00004     0.00000     0.00000     0.00000     0.00000     0.00000     0.00043
     2.25866     0.00069     0.00007     0.00007     0.00008     0.00000     0.00000     0.00001     0.00000     0.00000     0.00092
     2.36166     0.00119     0.00013     0.00012     0.00013     0.00000     0.00000     0.00001     0.00000     0.00000     0.00160
     2.46466     0.00184     0.00020     0.00019     0.00020     0.00001     0.00001     0.00002     0.00001     0.00001     0.00247
     2.56766     0.00262     0.00028     0.00027     0.00029     0.00001     0.00001     0.00003     0.00001     0.00001     0.00352
     2.67066     0.00354     0.00038     0.00036     0.00039     0.00001     0.00001     0.00004     0.00001     0.00001     0.00476
     2.77366     0.00460     0.00049     0.00047     0.00051     0.00002     0.00002     0.00005     0.00002     0.00002     0.00619
     2.87666     0.00580     0.00062     0.00059     0.00064     0.00002     0.00002     0.00006     0.00002     0.00002     0.00780
     2.97966     0.00714     0.00076     0.00072     0.00078     0.00003     0.00003     0.00007     0.00003     0.00003     0.00960
     3.08266     0.00862     0.00092     0.00087     0.00095     0.00004     0.00004     0.00009     0.00004     0.00003     0.01159
     3.18566     0.01024     0.00109     0.00104     0.00112     0.00004     0.00004     0.00011     0.00004     0.00004     0.01376
     3.28866     0.01199     0.00128     0.00122     0.00132     0.00005     0.00005     0.00013     0.00005     0.00005     0.01612
     3.39166     0.01389     0.00148     0.00141     0.00152     0.00006     0.00006     0.00015     0.00006     0.00005     0.01867
     3.49366     0.01592     0.00169     0.00161     0.00175     0.00007     0.00007     0.00017     0.00007     0.00006     0.02140
     3.59666     0.01809     0.00193     0.00183     0.00199     0.00007     0.00007     0.00019     0.00007     0.00007     0.02432
     3.69966     0.02427     0.00292     0.00297     0.00294     0.00011     0.00011     0.00033     0.00011     0.00011     0.03386
     3.80266     0.03356     0.00483     0.00486     0.00470     0.00018     0.00017     0.00055     0.00017     0.00018     0.04920
     3.90566     0.04046     0.00657     0.00647     0.00653     0.00030     0.00026     0.00076     0.00027     0.00030     0.06193
     4.00866     0.04824     0.00876     0.00835     0.00880     0.00053     0.00041     0.00103     0.00044     0.00053     0.07709
     4.11166     0.05717     0.01144     0.01053     0.01157     0.00088     0.00062     0.00138     0.00067     0.00086     0.09512
     4.21466     0.06726     0.01462     0.01303     0.01482     0.00133     0.00088     0.00181     0.00096     0.00131     0.11602
     4.31766     0.11898     0.03401     0.02856     0.03414     0.00555     0.00480     0.00660     0.00487     0.00557     0.24308
     4.42066     0.15382     0.04624     0.03871     0.04621     0.00785     0.00677     0.00907     0.00682     0.00791     0.32340
     4.52366     0.19021     0.05881     0.04941     0.05850     0.01018     0.00876     0.01152     0.00874     0.01027     0.40641
     4.62666     0.20350     0.06560     0.05491     0.06522     0.01186     0.01034     0.01295     0.01030     0.01194     0.44662
     4.72966     0.21350     0.06843     0.05838     0.06812     0.01310     0.01143     0.01406     0.01140     0.01313     0.47154
     4.83266     0.22050     0.07038     0.06101     0.07030     0.01417     0.01248     0.01501     0.01248     0.01410     0.49043
     4.93566     0.22470     0.07146     0.06282     0.07176     0.01508     0.01349     0.01581     0.01354     0.01487     0.50353
     5.03866     0.22510     0.07152     0.06358     0.07215     0.01568     0.01449     0.01639     0.01460     0.01538     0.50888
     5.14166     0.22100     0.07074     0.06294     0.07079     0.01539     0.01580     0.01663     0.01580     0.01547     0.50457
     5.24466     0.24610     0.08091     0.07426     0.08050     0.02023     0.01857     0.01912     0.01845     0.02053     0.57868
     5.34766     0.27290     0.08961     0.08159     0.08887     0.02367     0.02160     0.02136     0.02134     0.02404     0.64498
     5.45066     0.31670     0.15223     0.08929     0.15152     0.03507     0.06046     0.03259     0.05971     0.03521     0.93278
     5.55366     0.24200     0.06589     0.06325     0.06639     0.02195     0.01400     0.01598     0.01419     0.02190     0.52555
     5.65666     0.26010     0.06113     0.06491     0.06133     0.02350     0.00884     0.01573     0.00890     0.02352     0.52795
     5.75966     0.32020     0.07670     0.07630     0.07647     0.02819     0.01215     0.01983     0.01211     0.02827     0.65022
     5.86266     0.39770     0.10516     0.08946     0.10480     0.03464     0.01940     0.02653     0.01931     0.03473     0.83173
     5.96466     0.31410     0.08953     0.07126     0.08940     0.03074     0.01839     0.02303     0.01835     0.03076     0.68556
     6.06766     0.24130     0.07394     0.05532     0.07398     0.02656     0.01661     0.01940     0.01660     0.02652     0.55023
     6.17066     0.17950     0.05839     0.04163     0.05851     0.02207     0.01407     0.01564     0.01407     0.02201     0.42589
     6.27366     0.14789     0.05029     0.03619     0.05041     0.01991     0.01308     0.01423     0.01308     0.01983     0.36491
     6.37666     0.14986     0.05231     0.04027     0.05240     0.02142     0.01530     0.01673     0.01532     0.02135     0.38496
     6.47966     0.16983     0.05931     0.04938     0.05935     0.02446     0.01899     0.02091     0.01900     0.02439     0.44562
     6.58266     0.14243     0.03656     0.02699     0.03609     0.01419     0.01150     0.01320     0.01146     0.01437     0.30679
     6.68566     0.13495     0.03080     0.02343     0.03100     0.01231     0.01008     0.01264     0.01022     0.01226     0.27768
     6.78866     0.12527     0.02547     0.02094     0.02579     0.01069     0.00871     0.01235     0.00884     0.01057     0.24863
